"agentid","callid","agent_name","region"
10,5840,NULL,NULL
10,352,NULL,NULL
10,6941,NULL,NULL
10,1447,NULL,NULL
10,3635,NULL,NULL
10,6944,NULL,NULL
10,721,NULL,NULL
10,2544,NULL,NULL
10,8041,NULL,NULL
10,5097,NULL,NULL
10,1454,NULL,NULL
10,6951,NULL,NULL
10,3643,NULL,NULL
10,8773,NULL,NULL
10,6954,NULL,NULL
10,366,NULL,NULL
10,367,NULL,NULL
10,4741,NULL,NULL
10,369,NULL,NULL
10,3649,NULL,NULL
10,2192,NULL,NULL
10,1829,NULL,NULL
10,1466,NULL,NULL
10,3775,NULL,NULL
10,8178,NULL,NULL
10,1468,NULL,NULL
10,7330,NULL,NULL
10,8424,NULL,NULL
10,2928,NULL,NULL
10,5996,NULL,NULL
10,5238,NULL,NULL
10,2568,NULL,NULL
10,383,NULL,NULL
10,2570,NULL,NULL
10,7701,NULL,NULL
10,5123,NULL,NULL
10,8431,NULL,NULL
10,1481,NULL,NULL
10,8071,NULL,NULL
10,4763,NULL,NULL
10,3671,NULL,NULL
10,6128,NULL,NULL
10,3185,NULL,NULL
10,4038,NULL,NULL
10,2580,NULL,NULL
10,8078,NULL,NULL
10,397,NULL,NULL
10,2948,NULL,NULL
10,763,NULL,NULL
10,5137,NULL,NULL
10,6260,NULL,NULL
10,6991,NULL,NULL
10,5514,NULL,NULL
10,7357,NULL,NULL
10,8451,NULL,NULL
10,3804,NULL,NULL
10,2835,NULL,NULL
10,4781,NULL,NULL
10,4782,NULL,NULL
10,3690,NULL,NULL
10,8456,NULL,NULL
10,8215,NULL,NULL
10,6393,NULL,NULL
10,9189,NULL,NULL
10,7368,NULL,NULL
10,3330,NULL,NULL
10,3697,NULL,NULL
10,1511,NULL,NULL
10,4791,NULL,NULL
10,8466,NULL,NULL
10,1635,NULL,NULL
10,8832,NULL,NULL
10,1516,NULL,NULL
10,1152,NULL,NULL
10,2975,NULL,NULL
10,4070,NULL,NULL
10,791,NULL,NULL
10,3708,NULL,NULL
10,4437,NULL,NULL
10,794,NULL,NULL
10,431,NULL,NULL
10,4076,NULL,NULL
10,7386,NULL,NULL
10,3714,NULL,NULL
10,5929,NULL,NULL
10,5417,NULL,NULL
10,2987,NULL,NULL
10,9717,NULL,NULL
10,4325,NULL,NULL
10,440,NULL,NULL
10,7029,NULL,NULL
10,1535,NULL,NULL
10,1536,NULL,NULL
10,808,NULL,NULL
10,1538,NULL,NULL
10,8125,NULL,NULL
10,9978,NULL,NULL
10,6307,NULL,NULL
10,813,NULL,NULL
10,9604,NULL,NULL
10,5946,NULL,NULL
10,452,NULL,NULL
10,2639,NULL,NULL
10,9229,NULL,NULL
10,7041,NULL,NULL
10,8257,NULL,NULL
10,8745,NULL,NULL
10,458,NULL,NULL
10,5954,NULL,NULL
10,824,NULL,NULL
10,3741,NULL,NULL
10,3742,NULL,NULL
10,8262,NULL,NULL
10,464,NULL,NULL
10,7054,NULL,NULL
10,3016,NULL,NULL
10,1560,NULL,NULL
10,5962,NULL,NULL
10,2775,NULL,NULL
10,4843,NULL,NULL
10,2292,NULL,NULL
10,5967,NULL,NULL
10,7547,NULL,NULL
10,8520,NULL,NULL
10,1568,NULL,NULL
10,4848,NULL,NULL
10,8159,NULL,NULL
10,8160,NULL,NULL
10,7432,NULL,NULL
10,2787,NULL,NULL
10,9380,NULL,NULL
10,9013,NULL,NULL
10,2669,NULL,NULL
10,2670,NULL,NULL
10,849,NULL,NULL
10,9385,NULL,NULL
10,487,NULL,NULL
10,8170,NULL,NULL
10,4133,NULL,NULL
10,5227,NULL,NULL
10,4864,NULL,NULL
10,7445,NULL,NULL
10,614,NULL,NULL
10,979,NULL,NULL
10,7205,NULL,NULL
10,8663,NULL,NULL
10,8179,NULL,NULL
10,862,NULL,NULL
10,3779,NULL,NULL
10,9275,NULL,NULL
10,3902,NULL,NULL
10,7212,NULL,NULL
10,9277,NULL,NULL
10,5241,NULL,NULL
10,869,NULL,NULL
10,1599,NULL,NULL
10,6366,NULL,NULL
10,3788,NULL,NULL
10,873,NULL,NULL
10,1967,NULL,NULL
10,1239,NULL,NULL
10,1969,NULL,NULL
10,8437,NULL,NULL
10,9540,NULL,NULL
10,879,NULL,NULL
10,4281,NULL,NULL
10,9289,NULL,NULL
10,518,NULL,NULL
10,519,NULL,NULL
10,1977,NULL,NULL
10,2463,NULL,NULL
10,5639,NULL,NULL
10,8205,NULL,NULL
10,524,NULL,NULL
10,6020,NULL,NULL
10,4899,NULL,NULL
10,9057,NULL,NULL
10,5141,NULL,NULL
10,9685,NULL,NULL
10,3810,NULL,NULL
10,7484,NULL,NULL
10,4054,NULL,NULL
10,9435,NULL,NULL
10,1383,NULL,NULL
10,8945,NULL,NULL
10,2357,NULL,NULL
10,537,NULL,NULL
10,2845,NULL,NULL
10,9825,NULL,NULL
10,4184,NULL,NULL
10,4914,NULL,NULL
10,5154,NULL,NULL
10,3093,NULL,NULL
10,8223,NULL,NULL
10,3095,NULL,NULL
10,6404,NULL,NULL
10,911,NULL,NULL
10,9706,NULL,NULL
10,3099,NULL,NULL
10,2857,NULL,NULL
10,2737,NULL,NULL
10,552,NULL,NULL
10,8235,NULL,NULL
10,1039,NULL,NULL
10,4927,NULL,NULL
10,6534,NULL,NULL
10,8719,NULL,NULL
10,6174,NULL,NULL
10,6175,NULL,NULL
10,7633,NULL,NULL
10,3840,NULL,NULL
10,5299,NULL,NULL
10,7516,NULL,NULL
10,8246,NULL,NULL
10,4938,NULL,NULL
10,8248,NULL,NULL
10,3847,NULL,NULL
10,7521,NULL,NULL
10,9728,NULL,NULL
10,7523,NULL,NULL
10,6065,NULL,NULL
10,7161,NULL,NULL
10,6189,NULL,NULL
10,4947,NULL,NULL
10,575,NULL,NULL
10,5313,NULL,NULL
10,3246,NULL,NULL
10,4140,NULL,NULL
10,700,NULL,NULL
10,6438,NULL,NULL
10,8624,NULL,NULL
10,7171,NULL,NULL
10,6076,NULL,NULL
10,3254,NULL,NULL
10,9747,NULL,NULL
10,2407,NULL,NULL
10,3257,NULL,NULL
10,2045,NULL,NULL
10,589,NULL,NULL
10,5084,NULL,NULL
10,3141,NULL,NULL
10,8638,NULL,NULL
10,957,NULL,NULL
10,4116,NULL,NULL
10,7184,NULL,NULL
10,5715,NULL,NULL
10,5334,NULL,NULL
10,8644,NULL,NULL
10,1692,NULL,NULL
10,964,NULL,NULL
10,9503,NULL,NULL
10,4001,NULL,NULL
10,7677,NULL,NULL
10,2911,NULL,NULL
10,6100,NULL,NULL
10,4979,NULL,NULL
10,9893,NULL,NULL
10,5102,NULL,NULL
10,3159,NULL,NULL
10,1703,NULL,NULL
10,9776,NULL,NULL
10,5860,NULL,NULL
10,4986,NULL,NULL
10,2920,NULL,NULL
10,4380,NULL,NULL
10,7326,NULL,NULL
10,8541,NULL,NULL
10,8825,NULL,NULL
10,4992,NULL,NULL
10,2806,NULL,NULL
10,6115,NULL,NULL
10,9785,NULL,NULL
10,4145,NULL,NULL
10,6483,NULL,NULL
10,867,NULL,NULL
10,4027,NULL,NULL
10,2084,NULL,NULL
10,2449,NULL,NULL
10,2815,NULL,NULL
10,1723,NULL,NULL
10,9040,NULL,NULL
10,2451,NULL,NULL
10,5006,NULL,NULL
10,8557,NULL,NULL
10,6492,NULL,NULL
10,3916,NULL,NULL
10,5374,NULL,NULL
10,7955,NULL,NULL
10,4283,NULL,NULL
10,7593,NULL,NULL
10,9422,NULL,NULL
10,9172,NULL,NULL
10,8689,NULL,NULL
10,4288,NULL,NULL
10,1009,NULL,NULL
10,2467,NULL,NULL
10,5385,NULL,NULL
10,4332,NULL,NULL
10,8813,NULL,NULL
10,7239,NULL,NULL
10,4295,NULL,NULL
10,3202,NULL,NULL
10,6510,NULL,NULL
10,1867,NULL,NULL
10,7486,NULL,NULL
10,8702,NULL,NULL
10,657,NULL,NULL
10,3732,NULL,NULL
10,8582,NULL,NULL
10,1874,NULL,NULL
10,3211,NULL,NULL
10,1755,NULL,NULL
10,5911,NULL,NULL
10,3214,NULL,NULL
10,826,NULL,NULL
10,1555,NULL,NULL
10,2164,NULL,NULL
10,668,NULL,NULL
10,669,NULL,NULL
10,9080,NULL,NULL
10,2126,NULL,NULL
10,2128,NULL,NULL
10,1037,NULL,NULL
10,4318,NULL,NULL
10,2738,NULL,NULL
10,1040,NULL,NULL
10,2983,NULL,NULL
10,7306,NULL,NULL
10,5463,NULL,NULL
10,5549,NULL,NULL
10,4365,NULL,NULL
10,2868,NULL,NULL
10,7272,NULL,NULL
10,1048,NULL,NULL
10,5427,NULL,NULL
10,2143,NULL,NULL
10,3236,NULL,NULL
10,5343,NULL,NULL
10,5062,NULL,NULL
10,1418,NULL,NULL
10,5814,NULL,NULL
10,1056,NULL,NULL
10,4821,NULL,NULL
10,5813,NULL,NULL
10,8377,NULL,NULL
10,1789,NULL,NULL
10,7286,NULL,NULL
10,4624,NULL,NULL
10,7933,NULL,NULL
10,4141,NULL,NULL
10,1065,NULL,NULL
10,9866,NULL,NULL
10,6198,NULL,NULL
10,5447,NULL,NULL
10,8304,NULL,NULL
10,4632,NULL,NULL
10,8549,NULL,NULL
10,7781,NULL,NULL
10,3259,NULL,NULL
10,3260,NULL,NULL
10,9753,NULL,NULL
10,9877,NULL,NULL
10,3263,NULL,NULL
10,1807,NULL,NULL
10,8274,NULL,NULL
10,6575,NULL,NULL
10,3997,NULL,NULL
10,5418,NULL,NULL
10,9543,NULL,NULL
10,4728,NULL,NULL
10,9927,NULL,NULL
10,8887,NULL,NULL
10,8647,NULL,NULL
10,2057,NULL,NULL
10,2464,NULL,NULL
10,9508,NULL,NULL
10,2184,NULL,NULL
10,2225,NULL,NULL
10,5938,NULL,NULL
10,8411,NULL,NULL
10,8413,NULL,NULL
10,8414,NULL,NULL
10,7807,NULL,NULL
10,1827,NULL,NULL
10,9266,NULL,NULL
10,1018,NULL,NULL
10,7930,NULL,NULL
10,778,NULL,NULL
10,6515,NULL,NULL
10,6513,NULL,NULL
10,5992,NULL,NULL
10,9152,NULL,NULL
10,5742,NULL,NULL
10,5359,NULL,NULL
10,6401,NULL,NULL
10,3618,NULL,NULL
10,5576,NULL,NULL
10,5493,NULL,NULL
10,5875,NULL,NULL
10,5122,NULL,NULL
10,5245,NULL,NULL
10,752,NULL,NULL
10,3261,NULL,NULL
10,1847,NULL,NULL
10,2090,NULL,NULL
10,5416,NULL,NULL
10,2131,NULL,NULL
10,4239,NULL,NULL
10,1081,NULL,NULL
10,5009,NULL,NULL
10,6336,NULL,NULL
10,4770,NULL,NULL
10,9673,NULL,NULL
10,8445,NULL,NULL
10,2991,NULL,NULL
10,1859,NULL,NULL
10,2952,NULL,NULL
10,2629,NULL,NULL
10,8043,NULL,NULL
10,9727,NULL,NULL
10,1013,NULL,NULL
10,6267,NULL,NULL
10,4657,NULL,NULL
10,5388,NULL,NULL
10,2231,NULL,NULL
10,2273,NULL,NULL
10,2111,NULL,NULL
10,4462,NULL,NULL
10,9475,NULL,NULL
10,8661,NULL,NULL
10,3209,NULL,NULL
10,1875,NULL,NULL
10,1876,NULL,NULL
10,4468,NULL,NULL
10,7414,NULL,NULL
10,8911,NULL,NULL
10,7429,NULL,NULL
10,828,NULL,NULL
10,7741,NULL,NULL
10,4838,NULL,NULL
10,4799,NULL,NULL
10,9240,NULL,NULL
10,4274,NULL,NULL
10,915,NULL,NULL
10,2981,NULL,NULL
10,5457,NULL,NULL
10,9371,NULL,NULL
10,8151,NULL,NULL
10,6207,NULL,NULL
10,1541,NULL,NULL
10,8764,NULL,NULL
10,5591,NULL,NULL
10,3230,NULL,NULL
10,9594,NULL,NULL
10,1814,NULL,NULL
10,806,NULL,NULL
10,6302,NULL,NULL
10,6343,NULL,NULL
10,8206,NULL,NULL
10,7395,NULL,NULL
10,6791,NULL,NULL
10,7883,NULL,NULL
10,9572,NULL,NULL
10,6550,NULL,NULL
10,7444,NULL,NULL
10,2555,NULL,NULL
10,1910,NULL,NULL
10,5311,NULL,NULL
10,8782,NULL,NULL
10,1870,NULL,NULL
10,8177,NULL,NULL
10,3008,NULL,NULL
10,5572,NULL,NULL
10,2603,NULL,NULL
10,6558,NULL,NULL
10,5225,NULL,NULL
10,4645,NULL,NULL
10,2809,NULL,NULL
10,9617,NULL,NULL
10,3055,NULL,NULL
10,2288,NULL,NULL
10,9408,NULL,NULL
10,9489,NULL,NULL
10,834,NULL,NULL
10,5965,NULL,NULL
10,8070,NULL,NULL
10,4803,NULL,NULL
10,2373,NULL,NULL
10,3047,NULL,NULL
10,6347,NULL,NULL
10,2189,NULL,NULL
10,5376,NULL,NULL
10,9010,NULL,NULL
10,7674,NULL,NULL
10,8363,NULL,NULL
10,3189,NULL,NULL
10,4369,NULL,NULL
10,5382,NULL,NULL
10,9974,NULL,NULL
10,5598,NULL,NULL
10,8533,NULL,NULL
10,9217,NULL,NULL
10,1674,NULL,NULL
10,8276,NULL,NULL
10,2552,NULL,NULL
10,6955,NULL,NULL
10,9184,NULL,NULL
10,8550,NULL,NULL
10,8337,NULL,NULL
10,2638,NULL,NULL
10,9065,NULL,NULL
10,1225,NULL,NULL
10,9652,NULL,NULL
10,2521,NULL,NULL
10,8666,NULL,NULL
10,3238,NULL,NULL
10,8695,NULL,NULL
10,2471,NULL,NULL
10,4877,NULL,NULL
10,2204,NULL,NULL
10,5764,NULL,NULL
10,1033,NULL,NULL
10,3053,NULL,NULL
10,5708,NULL,NULL
10,2127,NULL,NULL
10,9710,NULL,NULL
10,5207,NULL,NULL
10,6528,NULL,NULL
10,1976,NULL,NULL
10,1953,NULL,NULL
10,8247,NULL,NULL
10,2661,NULL,NULL
10,6865,NULL,NULL
10,2553,NULL,NULL
10,2704,NULL,NULL
10,9735,NULL,NULL
10,8609,NULL,NULL
10,2021,NULL,NULL
10,7558,NULL,NULL
10,8691,NULL,NULL
10,4942,NULL,NULL
10,9615,NULL,NULL
10,6457,NULL,NULL
10,4837,NULL,NULL
10,6082,NULL,NULL
10,8296,NULL,NULL
10,5566,NULL,NULL
10,6068,NULL,NULL
10,3250,NULL,NULL
10,1423,NULL,NULL
10,2538,NULL,NULL
10,2470,NULL,NULL
10,2541,NULL,NULL
10,9140,NULL,NULL
10,7456,NULL,NULL
10,9282,NULL,NULL
10,8028,NULL,NULL
10,5749,NULL,NULL
10,8321,NULL,NULL
10,9775,NULL,NULL
10,3112,NULL,NULL
10,8394,NULL,NULL
10,9215,NULL,NULL
10,2152,NULL,NULL
10,2388,NULL,NULL
10,9800,NULL,NULL
10,9239,NULL,NULL
10,8640,NULL,NULL
10,8429,NULL,NULL
10,4449,NULL,NULL
10,7050,NULL,NULL
10,4106,NULL,NULL
10,5439,NULL,NULL
10,8065,NULL,NULL
2,6406,NULL,NULL
2,5415,NULL,NULL
2,711,NULL,NULL
2,8064,NULL,NULL
2,8469,NULL,NULL
2,5322,NULL,NULL
2,5677,NULL,NULL
2,6331,NULL,NULL
2,1438,NULL,NULL
2,9339,NULL,NULL
2,5135,NULL,NULL
2,174,NULL,NULL
2,2694,NULL,NULL
2,4634,NULL,NULL
2,4241,NULL,NULL
2,1440,NULL,NULL
2,5295,NULL,NULL
2,882,NULL,NULL
2,2852,NULL,NULL
2,631,NULL,NULL
2,6164,NULL,NULL
2,4714,NULL,NULL
2,2767,NULL,NULL
2,9035,NULL,NULL
2,9212,NULL,NULL
2,214,NULL,NULL
2,2162,NULL,NULL
2,7998,NULL,NULL
2,7983,NULL,NULL
2,802,NULL,NULL
2,6088,NULL,NULL
2,1564,NULL,NULL
2,3586,NULL,NULL
2,3389,NULL,NULL
2,4346,NULL,NULL
2,4834,NULL,NULL
2,1796,NULL,NULL
2,14,NULL,NULL
2,6742,NULL,NULL
2,3880,NULL,NULL
2,2529,NULL,NULL
2,1856,NULL,NULL
2,6568,NULL,NULL
2,8595,NULL,NULL
2,1565,NULL,NULL
2,8392,NULL,NULL
2,5045,NULL,NULL
2,3384,NULL,NULL
2,3620,NULL,NULL
2,8952,NULL,NULL
2,661,NULL,NULL
2,2647,NULL,NULL
2,621,NULL,NULL
2,1043,NULL,NULL
2,8874,NULL,NULL
2,7754,NULL,NULL
2,1316,NULL,NULL
2,6163,NULL,NULL
2,1046,NULL,NULL
2,6694,NULL,NULL
2,1562,NULL,NULL
2,7824,NULL,NULL
2,7672,NULL,NULL
2,6823,NULL,NULL
2,2341,NULL,NULL
2,4485,NULL,NULL
2,8547,NULL,NULL
2,1489,NULL,NULL
2,6850,NULL,NULL
2,1691,NULL,NULL
2,3302,NULL,NULL
2,9955,NULL,NULL
2,1519,NULL,NULL
2,5161,NULL,NULL
2,6857,NULL,NULL
2,1027,NULL,NULL
2,4344,NULL,NULL
2,88,NULL,NULL
2,7047,NULL,NULL
2,1974,NULL,NULL
2,8913,NULL,NULL
2,2744,NULL,NULL
2,8551,NULL,NULL
2,1125,NULL,NULL
2,9336,NULL,NULL
2,7512,NULL,NULL
2,9873,NULL,NULL
2,586,NULL,NULL
2,4556,NULL,NULL
2,3020,NULL,NULL
2,8153,NULL,NULL
2,720,NULL,NULL
2,4795,NULL,NULL
2,2056,NULL,NULL
2,3892,NULL,NULL
2,9763,NULL,NULL
2,2974,NULL,NULL
2,3772,NULL,NULL
2,5452,NULL,NULL
2,2054,NULL,NULL
2,2501,NULL,NULL
2,9704,NULL,NULL
2,2039,NULL,NULL
2,7129,NULL,NULL
2,9443,NULL,NULL
2,1852,NULL,NULL
2,5660,NULL,NULL
2,8103,NULL,NULL
2,4310,NULL,NULL
2,8925,NULL,NULL
2,4715,NULL,NULL
2,6093,NULL,NULL
2,733,NULL,NULL
2,6070,NULL,NULL
2,6920,NULL,NULL
2,467,NULL,NULL
2,1318,NULL,NULL
2,7545,NULL,NULL
2,3820,NULL,NULL
2,6821,NULL,NULL
2,3309,NULL,NULL
2,9630,NULL,NULL
2,5863,NULL,NULL
2,8360,NULL,NULL
2,2312,NULL,NULL
2,2327,NULL,NULL
2,5498,NULL,NULL
2,6609,NULL,NULL
2,7298,NULL,NULL
2,459,NULL,NULL
2,3616,NULL,NULL
2,8032,NULL,NULL
2,945,NULL,NULL
2,9482,NULL,NULL
2,2272,NULL,NULL
2,5701,NULL,NULL
2,6715,NULL,NULL
2,7213,NULL,NULL
2,9419,NULL,NULL
2,1973,NULL,NULL
2,3312,NULL,NULL
2,7715,NULL,NULL
2,871,NULL,NULL
2,266,NULL,NULL
2,822,NULL,NULL
2,2419,NULL,NULL
2,881,NULL,NULL
2,8628,NULL,NULL
2,880,NULL,NULL
2,7333,NULL,NULL
2,2417,NULL,NULL
2,165,NULL,NULL
2,4298,NULL,NULL
2,3492,NULL,NULL
2,7446,NULL,NULL
2,3738,NULL,NULL
2,982,NULL,NULL
2,1361,NULL,NULL
2,1672,NULL,NULL
2,2322,NULL,NULL
2,1287,NULL,NULL
2,5104,NULL,NULL
2,3474,NULL,NULL
2,3122,NULL,NULL
2,8589,NULL,NULL
2,3218,NULL,NULL
2,9831,NULL,NULL
2,8711,NULL,NULL
2,9833,NULL,NULL
2,8834,NULL,NULL
2,2523,NULL,NULL
2,9008,NULL,NULL
2,27,NULL,NULL
2,6240,NULL,NULL
2,6481,NULL,NULL
2,3080,NULL,NULL
2,5280,NULL,NULL
2,9048,NULL,NULL
2,8115,NULL,NULL
2,923,NULL,NULL
2,8362,NULL,NULL
2,1893,NULL,NULL
2,2384,NULL,NULL
2,670,NULL,NULL
2,9396,NULL,NULL
2,4142,NULL,NULL
2,6578,NULL,NULL
2,9884,NULL,NULL
2,7616,NULL,NULL
2,7183,NULL,NULL
2,7078,NULL,NULL
2,2431,NULL,NULL
2,7687,NULL,NULL
2,7686,NULL,NULL
2,2883,NULL,NULL
2,2680,NULL,NULL
2,8742,NULL,NULL
2,5413,NULL,NULL
2,958,NULL,NULL
2,8342,NULL,NULL
2,2797,NULL,NULL
2,2943,NULL,NULL
2,1544,NULL,NULL
2,7413,NULL,NULL
2,4467,NULL,NULL
2,1312,NULL,NULL
2,8144,NULL,NULL
2,3503,NULL,NULL
2,4350,NULL,NULL
2,3869,NULL,NULL
2,1344,NULL,NULL
2,3979,NULL,NULL
2,105,NULL,NULL
2,4913,NULL,NULL
2,4619,NULL,NULL
2,8868,NULL,NULL
2,9668,NULL,NULL
2,6903,NULL,NULL
2,7671,NULL,NULL
2,5093,NULL,NULL
2,1086,NULL,NULL
2,5847,NULL,NULL
2,2303,NULL,NULL
2,6567,NULL,NULL
2,3626,NULL,NULL
2,7005,NULL,NULL
2,1611,NULL,NULL
2,9611,NULL,NULL
2,4968,NULL,NULL
2,1462,NULL,NULL
2,649,NULL,NULL
2,892,NULL,NULL
2,2109,NULL,NULL
2,7850,NULL,NULL
2,2675,NULL,NULL
2,5069,NULL,NULL
2,4381,NULL,NULL
2,4302,NULL,NULL
2,8879,NULL,NULL
2,8744,NULL,NULL
2,2051,NULL,NULL
2,8571,NULL,NULL
2,8546,NULL,NULL
2,2565,NULL,NULL
2,1228,NULL,NULL
2,7332,NULL,NULL
2,4997,NULL,NULL
2,8915,NULL,NULL
2,2695,NULL,NULL
2,6975,NULL,NULL
2,1236,NULL,NULL
2,9905,NULL,NULL
2,1928,NULL,NULL
2,855,NULL,NULL
2,130,NULL,NULL
2,2700,NULL,NULL
2,2865,NULL,NULL
2,1082,NULL,NULL
2,392,NULL,NULL
2,3307,NULL,NULL
2,8805,NULL,NULL
2,759,NULL,NULL
2,4041,NULL,NULL
2,6709,NULL,NULL
2,6974,NULL,NULL
2,3980,NULL,NULL
2,3168,NULL,NULL
2,1248,NULL,NULL
2,5344,NULL,NULL
2,5898,NULL,NULL
2,6794,NULL,NULL
2,9981,NULL,NULL
2,6590,NULL,NULL
2,3404,NULL,NULL
2,5777,NULL,NULL
2,9899,NULL,NULL
2,1142,NULL,NULL
2,5655,NULL,NULL
2,7948,NULL,NULL
2,8515,NULL,NULL
2,164,NULL,NULL
2,8826,NULL,NULL
2,9069,NULL,NULL
2,7736,NULL,NULL
2,1394,NULL,NULL
2,3701,NULL,NULL
2,4430,NULL,NULL
2,4431,NULL,NULL
2,7376,NULL,NULL
2,2611,NULL,NULL
2,8227,NULL,NULL
2,4545,NULL,NULL
2,9150,NULL,NULL
2,2116,NULL,NULL
2,4965,NULL,NULL
2,6939,NULL,NULL
2,9880,NULL,NULL
2,1850,NULL,NULL
2,1891,NULL,NULL
2,2381,NULL,NULL
2,4320,NULL,NULL
2,6415,NULL,NULL
2,5675,NULL,NULL
2,4324,NULL,NULL
2,3342,NULL,NULL
2,9582,NULL,NULL
2,268,NULL,NULL
2,8898,NULL,NULL
2,527,NULL,NULL
2,7439,NULL,NULL
2,3036,NULL,NULL
2,5733,NULL,NULL
2,5515,NULL,NULL
2,6633,NULL,NULL
2,8859,NULL,NULL
2,3365,NULL,NULL
2,815,NULL,NULL
2,8620,NULL,NULL
2,3124,NULL,NULL
2,8775,NULL,NULL
2,9989,NULL,NULL
2,2278,NULL,NULL
2,6436,NULL,NULL
2,6439,NULL,NULL
2,580,NULL,NULL
2,3497,NULL,NULL
2,4713,NULL,NULL
2,2043,NULL,NULL
2,6930,NULL,NULL
2,2648,NULL,NULL
2,2165,NULL,NULL
2,9243,NULL,NULL
2,4100,NULL,NULL
2,102,NULL,NULL
2,3872,NULL,NULL
2,9546,NULL,NULL
2,6981,NULL,NULL
2,1527,NULL,NULL
2,7790,NULL,NULL
2,7426,NULL,NULL
2,3390,NULL,NULL
2,8521,NULL,NULL
2,719,NULL,NULL
2,7675,NULL,NULL
2,2302,NULL,NULL
2,1196,NULL,NULL
2,8452,NULL,NULL
2,4171,NULL,NULL
2,7680,NULL,NULL
2,7964,NULL,NULL
2,5263,NULL,NULL
2,36,NULL,NULL
2,3120,NULL,NULL
2,3730,NULL,NULL
2,3524,NULL,NULL
2,8171,NULL,NULL
2,4135,NULL,NULL
2,1220,NULL,NULL
2,4865,NULL,NULL
2,3411,NULL,NULL
2,8905,NULL,NULL
2,7329,NULL,NULL
2,5615,NULL,NULL
2,496,NULL,NULL
2,7085,NULL,NULL
2,6845,NULL,NULL
2,133,NULL,NULL
2,6604,NULL,NULL
2,4148,NULL,NULL
2,2571,NULL,NULL
2,6003,NULL,NULL
2,265,NULL,NULL
2,870,NULL,NULL
2,6365,NULL,NULL
2,6126,NULL,NULL
2,5327,NULL,NULL
2,6328,NULL,NULL
2,1808,NULL,NULL
2,6738,NULL,NULL
2,8195,NULL,NULL
2,5630,NULL,NULL
2,6494,NULL,NULL
2,638,NULL,NULL
2,5634,NULL,NULL
2,6986,NULL,NULL
2,1988,NULL,NULL
2,6387,NULL,NULL
2,1256,NULL,NULL
2,161,NULL,NULL
2,4616,NULL,NULL
2,7196,NULL,NULL
2,2144,NULL,NULL
2,8776,NULL,NULL
2,3403,NULL,NULL
2,2837,NULL,NULL
2,1260,NULL,NULL
2,4663,NULL,NULL
2,6757,NULL,NULL
2,4908,NULL,NULL
2,3694,NULL,NULL
2,2114,NULL,NULL
2,5275,NULL,NULL
2,8583,NULL,NULL
2,3087,NULL,NULL
2,3454,NULL,NULL
2,8222,NULL,NULL
2,905,NULL,NULL
2,8587,NULL,NULL
2,4186,NULL,NULL
2,8956,NULL,NULL
2,8590,NULL,NULL
2,2489,NULL,NULL
2,8224,NULL,NULL
2,9327,NULL,NULL
2,7017,NULL,NULL
2,429,NULL,NULL
2,6249,NULL,NULL
2,5252,NULL,NULL
2,1773,NULL,NULL
2,7267,NULL,NULL
2,5420,NULL,NULL
2,5927,NULL,NULL
2,191,NULL,NULL
2,3228,NULL,NULL
2,5423,NULL,NULL
2,1574,NULL,NULL
2,9512,NULL,NULL
2,7072,NULL,NULL
2,1094,NULL,NULL
2,8331,NULL,NULL
2,1621,NULL,NULL
2,6831,NULL,NULL
2,4415,NULL,NULL
2,1014,NULL,NULL
2,8253,NULL,NULL
2,7886,NULL,NULL
2,9732,NULL,NULL
2,3490,NULL,NULL
2,695,NULL,NULL
2,1302,NULL,NULL
2,2759,NULL,NULL
2,2884,NULL,NULL
2,7531,NULL,NULL
2,7408,NULL,NULL
2,2277,NULL,NULL
2,6679,NULL,NULL
2,5953,NULL,NULL
2,2765,NULL,NULL
2,5449,NULL,NULL
2,5200,NULL,NULL
2,2044,NULL,NULL
2,4957,NULL,NULL
2,8269,NULL,NULL
2,1195,NULL,NULL
2,4233,NULL,NULL
2,6327,NULL,NULL
2,4724,NULL,NULL
2,2623,NULL,NULL
2,4355,NULL,NULL
2,6454,NULL,NULL
2,8759,NULL,NULL
2,5089,NULL,NULL
2,4242,NULL,NULL
2,5589,NULL,NULL
2,1448,NULL,NULL
2,4246,NULL,NULL
2,724,NULL,NULL
2,8526,NULL,NULL
2,3358,NULL,NULL
2,9223,NULL,NULL
2,1215,NULL,NULL
2,6632,NULL,NULL
2,810,NULL,NULL
2,8860,NULL,NULL
2,1338,NULL,NULL
2,9262,NULL,NULL
2,7075,NULL,NULL
2,9898,NULL,NULL
2,6473,NULL,NULL
2,977,NULL,NULL
2,6843,NULL,NULL
2,6111,NULL,NULL
2,9269,NULL,NULL
2,9149,NULL,NULL
2,986,NULL,NULL
2,622,NULL,NULL
2,2079,NULL,NULL
2,4751,NULL,NULL
2,3538,NULL,NULL
2,136,NULL,NULL
2,507,NULL,NULL
2,1112,NULL,NULL
2,1114,NULL,NULL
2,9534,NULL,NULL
2,6855,NULL,NULL
2,4637,NULL,NULL
2,6493,NULL,NULL
2,3140,NULL,NULL
2,3429,NULL,NULL
2,4644,NULL,NULL
2,5128,NULL,NULL
2,2824,NULL,NULL
2,3186,NULL,NULL
2,6253,NULL,NULL
2,3192,NULL,NULL
2,3800,NULL,NULL
2,6016,NULL,NULL
2,4774,NULL,NULL
2,1212,NULL,NULL
